test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.3541858011865404, 'HR@5': 0.46382613668859024}","{'NDCG@5': 0.33350466915391863, 'HR@5': 0.4454722492697176}","{'NDCG@5': 0.3017726646902718, 'HR@5': 0.41126589945487585}","{'NDCG@5': 0.2691723173138499, 'HR@5': 0.3687281213535589}","{'NDCG@5': 0.2376590008267294, 'HR@5': 0.3299895779051589}","{'NDCG@5': 0.20663889395821164, 'HR@5': 0.293252255786583}","{'NDCG@5': 0.18173385004248097, 'HR@5': 0.259028555431131}","{'NDCG@5': 0.1601354501111541, 'HR@5': 0.23438462064719162}","{'NDCG@5': 0.1317075724189022, 'HR@5': 0.19690461580418628}","{'NDCG@5': 0.10012984187839732, 'HR@5': 0.15290269828291086}"
"{'NDCG@5': 0.35534658376049705, 'HR@5': 0.4661138118387189}","{'NDCG@5': 0.33377175064323666, 'HR@5': 0.4469328140214216}","{'NDCG@5': 0.3017771309364022, 'HR@5': 0.41146779729456895}","{'NDCG@5': 0.2703047055857799, 'HR@5': 0.36956159359893315}","{'NDCG@5': 0.23789422814362557, 'HR@5': 0.32803543512245964}","{'NDCG@5': 0.20668554825771912, 'HR@5': 0.29364456649666537}","{'NDCG@5': 0.18185664236906335, 'HR@5': 0.2590985442329227}","{'NDCG@5': 0.15920517057966327, 'HR@5': 0.23349524526236573}","{'NDCG@5': 0.13102425299719947, 'HR@5': 0.19697279607281654}","{'NDCG@5': 0.09966576117531975, 'HR@5': 0.15181248296538566}"
"{'NDCG@5': 0.35432297156374243, 'HR@5': 0.4643980554761224}","{'NDCG@5': 0.3327535036777133, 'HR@5': 0.44668938656280427}","{'NDCG@5': 0.3025999786681778, 'HR@5': 0.41267918433272766}","{'NDCG@5': 0.26865061204038887, 'HR@5': 0.36806134355725956}","{'NDCG@5': 0.23683641400538213, 'HR@5': 0.32660239708181343}","{'NDCG@5': 0.20825124458766972, 'HR@5': 0.2949195763044331}","{'NDCG@5': 0.18228876806933383, 'HR@5': 0.259028555431131}","{'NDCG@5': 0.15932471486810387, 'HR@5': 0.23342683177122528}","{'NDCG@5': 0.1313171519913475, 'HR@5': 0.19758641849048886}","{'NDCG@5': 0.10024779779564229, 'HR@5': 0.15303897519760154}"
"{'NDCG@5': 0.35570298797062494, 'HR@5': 0.46697169002001715}","{'NDCG@5': 0.33278528813708247, 'HR@5': 0.44644595910418694}","{'NDCG@5': 0.30184046736045667, 'HR@5': 0.41267918433272766}","{'NDCG@5': 0.2703340512986084, 'HR@5': 0.3712285380896816}","{'NDCG@5': 0.23656733185182025, 'HR@5': 0.32790515893694633}","{'NDCG@5': 0.20850834854475953, 'HR@5': 0.2957041977245979}","{'NDCG@5': 0.18250747355083988, 'HR@5': 0.25867861142217247}","{'NDCG@5': 0.16010643048188627, 'HR@5': 0.23458986112061297}","{'NDCG@5': 0.13154375569690396, 'HR@5': 0.1970409763414468}","{'NDCG@5': 0.1002822275925009, 'HR@5': 0.15344780594167348}"
"{'NDCG@5': 0.3544239575763781, 'HR@5': 0.4681155275950815}","{'NDCG@5': 0.333115308325257, 'HR@5': 0.44668938656280427}","{'NDCG@5': 0.3027919708899814, 'HR@5': 0.4118715929739552}","{'NDCG@5': 0.26884673375754375, 'HR@5': 0.369728288048008}","{'NDCG@5': 0.2369719590844023, 'HR@5': 0.32803543512245964}","{'NDCG@5': 0.20813795139988298, 'HR@5': 0.2954099646920361}","{'NDCG@5': 0.18243874579253902, 'HR@5': 0.25937849944008956}","{'NDCG@5': 0.1599778088892381, 'HR@5': 0.23397413970034892}","{'NDCG@5': 0.13173235222920726, 'HR@5': 0.19663189472966525}","{'NDCG@5': 0.10031671388190919, 'HR@5': 0.1526982829108749}"
"{'NDCG@5': 0.35622474997829057, 'HR@5': 0.4692593651701458}","{'NDCG@5': 0.33355692934307923, 'HR@5': 0.4452288218111003}","{'NDCG@5': 0.30235191836416536, 'HR@5': 0.4118715929739552}","{'NDCG@5': 0.26937524194163953, 'HR@5': 0.37039506584430737}","{'NDCG@5': 0.23700488259854277, 'HR@5': 0.327774882751433}","{'NDCG@5': 0.20899647155460868, 'HR@5': 0.29560612004707726}","{'NDCG@5': 0.18293889647035433, 'HR@5': 0.26056830907054873}","{'NDCG@5': 0.16016186109015565, 'HR@5': 0.23424779366491072}","{'NDCG@5': 0.13106798779706, 'HR@5': 0.19574555123747187}","{'NDCG@5': 0.10063343265581579, 'HR@5': 0.15201689833742163}"
"{'NDCG@5': 0.3562040997305776, 'HR@5': 0.46983128395767804}","{'NDCG@5': 0.3333836908688491, 'HR@5': 0.4437682570593963}","{'NDCG@5': 0.30438285527848613, 'HR@5': 0.4138905713708863}","{'NDCG@5': 0.26927966781876345, 'HR@5': 0.36989498249708286}","{'NDCG@5': 0.23712801747680948, 'HR@5': 0.3285565398645128}","{'NDCG@5': 0.20953625813113896, 'HR@5': 0.2959003530796391}","{'NDCG@5': 0.18296938235099922, 'HR@5': 0.2610582306830907}","{'NDCG@5': 0.1593892014571358, 'HR@5': 0.23335841828008483}","{'NDCG@5': 0.131385284646011, 'HR@5': 0.1967000749982955}","{'NDCG@5': 0.10075755764507392, 'HR@5': 0.15208503679476695}"
"{'NDCG@5': 0.35599035805336776, 'HR@5': 0.46868744638261367}","{'NDCG@5': 0.3350367555770345, 'HR@5': 0.4454722492697176}","{'NDCG@5': 0.304057034170562, 'HR@5': 0.4138905713708863}","{'NDCG@5': 0.2696045554029982, 'HR@5': 0.3710618436406068}","{'NDCG@5': 0.2383795911263064, 'HR@5': 0.3312923397602918}","{'NDCG@5': 0.20928912990265974, 'HR@5': 0.2955080423695567}","{'NDCG@5': 0.18311227683866005, 'HR@5': 0.2612681970884658}","{'NDCG@5': 0.15951391270328252, 'HR@5': 0.23438462064719162}","{'NDCG@5': 0.13112424933990363, 'HR@5': 0.19629099338651396}","{'NDCG@5': 0.10071812647386395, 'HR@5': 0.1526982829108749}"
"{'NDCG@5': 0.3551285233698609, 'HR@5': 0.4661138118387189}","{'NDCG@5': 0.33528076120017863, 'HR@5': 0.44644595910418694}","{'NDCG@5': 0.3034545608483358, 'HR@5': 0.4122753886533414}","{'NDCG@5': 0.26959172210195786, 'HR@5': 0.37139523253875645}","{'NDCG@5': 0.2392555610859404, 'HR@5': 0.33233454924439815}","{'NDCG@5': 0.20956687667368157, 'HR@5': 0.29599843075715965}","{'NDCG@5': 0.18343076163760738, 'HR@5': 0.26175811870100785}","{'NDCG@5': 0.16060614682496047, 'HR@5': 0.23465827461175343}","{'NDCG@5': 0.13134089515841166, 'HR@5': 0.19595009204336264}","{'NDCG@5': 0.10050620025121008, 'HR@5': 0.15201689833742163}"
"{'NDCG@5': 0.3570833150053164, 'HR@5': 0.4681155275950815}","{'NDCG@5': 0.3350824492014892, 'HR@5': 0.4452288218111003}","{'NDCG@5': 0.3043459109348553, 'HR@5': 0.413284877851807}","{'NDCG@5': 0.26996462258873816, 'HR@5': 0.3715619269878313}","{'NDCG@5': 0.23926866722603807, 'HR@5': 0.33194372068785827}","{'NDCG@5': 0.2102267911358317, 'HR@5': 0.29619458611220084}","{'NDCG@5': 0.18442654251793533, 'HR@5': 0.26238801791713323}","{'NDCG@5': 0.16155863817023103, 'HR@5': 0.23609495792570295}","{'NDCG@5': 0.1318279111430446, 'HR@5': 0.1967000749982955}","{'NDCG@5': 0.10106717920784995, 'HR@5': 0.1532433905696375}"
"{'NDCG@5': 0.35571822137817816, 'HR@5': 0.46868744638261367}","{'NDCG@5': 0.3356936250012232, 'HR@5': 0.4459591041869523}","{'NDCG@5': 0.3060884661850682, 'HR@5': 0.4169190389662831}","{'NDCG@5': 0.2699725562791096, 'HR@5': 0.37222870478413067}","{'NDCG@5': 0.23822910101206815, 'HR@5': 0.3293381969775925}","{'NDCG@5': 0.2103899894842093, 'HR@5': 0.29746959591996863}","{'NDCG@5': 0.18420079967589878, 'HR@5': 0.26238801791713323}","{'NDCG@5': 0.16161192480837636, 'HR@5': 0.23636861189026476}","{'NDCG@5': 0.13203801416293462, 'HR@5': 0.19588191177473238}","{'NDCG@5': 0.10093949480970014, 'HR@5': 0.15283455982556554}"
"{'NDCG@5': 0.35932999207595645, 'HR@5': 0.4701172433514441}","{'NDCG@5': 0.3345327750109654, 'HR@5': 0.44498539435248297}","{'NDCG@5': 0.30608568884518106, 'HR@5': 0.41590954976781747}","{'NDCG@5': 0.2695758514940474, 'HR@5': 0.3710618436406068}","{'NDCG@5': 0.23915290966970426, 'HR@5': 0.3307712350182387}","{'NDCG@5': 0.2113871058171851, 'HR@5': 0.2979599843075716}","{'NDCG@5': 0.1855318309221063, 'HR@5': 0.2636478163493841}","{'NDCG@5': 0.16234239330291145, 'HR@5': 0.23725798727509065}","{'NDCG@5': 0.13297081799440758, 'HR@5': 0.19690461580418628}","{'NDCG@5': 0.10166900691820716, 'HR@5': 0.1529708367402562}"
"{'NDCG@5': 0.3586144372071794, 'HR@5': 0.46983128395767804}","{'NDCG@5': 0.33661820547397675, 'HR@5': 0.4462025316455696}","{'NDCG@5': 0.30548228838737973, 'HR@5': 0.4161114476075106}","{'NDCG@5': 0.27051805391406825, 'HR@5': 0.37322887147857975}","{'NDCG@5': 0.24032389974941684, 'HR@5': 0.33233454924439815}","{'NDCG@5': 0.21219776435582907, 'HR@5': 0.29894076108277756}","{'NDCG@5': 0.18586279585881185, 'HR@5': 0.2632278835386338}","{'NDCG@5': 0.16216418749534947, 'HR@5': 0.2360265444345625}","{'NDCG@5': 0.1329338512108698, 'HR@5': 0.1971773368787073}","{'NDCG@5': 0.10154075969779632, 'HR@5': 0.15365222131370945}"
"{'NDCG@5': 0.3587249142183097, 'HR@5': 0.4704032027452102}","{'NDCG@5': 0.3369854443124801, 'HR@5': 0.44741966893865626}","{'NDCG@5': 0.30411650566346315, 'HR@5': 0.4134867756915001}","{'NDCG@5': 0.27103352638080325, 'HR@5': 0.3730621770295049}","{'NDCG@5': 0.23970729152926454, 'HR@5': 0.33142261594580513}","{'NDCG@5': 0.21199997633711712, 'HR@5': 0.298352295017654}","{'NDCG@5': 0.18625596236779743, 'HR@5': 0.26392777155655095}","{'NDCG@5': 0.16265789934621322, 'HR@5': 0.237463227748512}","{'NDCG@5': 0.13369667620330472, 'HR@5': 0.19806368037090066}","{'NDCG@5': 0.10231159172690923, 'HR@5': 0.15385663668574542}"
"{'NDCG@5': 0.35851089791076707, 'HR@5': 0.4681155275950815}","{'NDCG@5': 0.33761363335228933, 'HR@5': 0.4498539435248296}","{'NDCG@5': 0.30377982529336944, 'HR@5': 0.41409246921057946}","{'NDCG@5': 0.2727360332120553, 'HR@5': 0.37406234372395397}","{'NDCG@5': 0.23956536506973597, 'HR@5': 0.3311620635747785}","{'NDCG@5': 0.2115890150149831, 'HR@5': 0.29903883876029813}","{'NDCG@5': 0.18644084035513234, 'HR@5': 0.263437849944009}","{'NDCG@5': 0.16215539253031072, 'HR@5': 0.23725798727509065}","{'NDCG@5': 0.13289660559850883, 'HR@5': 0.196563714461035}","{'NDCG@5': 0.101667190497186, 'HR@5': 0.15290269828291086}"
"{'NDCG@5': 0.35907911930614755, 'HR@5': 0.46868744638261367}","{'NDCG@5': 0.3369801926745639, 'HR@5': 0.44936708860759494}","{'NDCG@5': 0.30539945788837164, 'HR@5': 0.41732283464566927}","{'NDCG@5': 0.27170426235993, 'HR@5': 0.3733955659276546}","{'NDCG@5': 0.24053247036567119, 'HR@5': 0.3325951016154247}","{'NDCG@5': 0.21241004379514944, 'HR@5': 0.29903883876029813}","{'NDCG@5': 0.18664273617586244, 'HR@5': 0.2636478163493841}","{'NDCG@5': 0.16264522699698394, 'HR@5': 0.23801053567763564}","{'NDCG@5': 0.13351100407228406, 'HR@5': 0.19663189472966525}","{'NDCG@5': 0.10157745302163243, 'HR@5': 0.15256200599618425}"
"{'NDCG@5': 0.36044353355810316, 'HR@5': 0.4715470403202745}","{'NDCG@5': 0.33722527795871055, 'HR@5': 0.4476630963972736}","{'NDCG@5': 0.3048292759282043, 'HR@5': 0.418534221683828}","{'NDCG@5': 0.2700842600928003, 'HR@5': 0.37089514919153194}","{'NDCG@5': 0.23957361939344796, 'HR@5': 0.3305106826472121}","{'NDCG@5': 0.2126641989918466, 'HR@5': 0.2982542173401334}","{'NDCG@5': 0.18695776331556774, 'HR@5': 0.2648376259798432}","{'NDCG@5': 0.1632081754755742, 'HR@5': 0.23780529520421428}","{'NDCG@5': 0.13365370822317207, 'HR@5': 0.19710915661007705}","{'NDCG@5': 0.1022537375370363, 'HR@5': 0.15344780594167348}"
"{'NDCG@5': 0.3603692138981829, 'HR@5': 0.4715470403202745}","{'NDCG@5': 0.334690361820392, 'HR@5': 0.4459591041869523}","{'NDCG@5': 0.3052799901810037, 'HR@5': 0.41893801736321423}","{'NDCG@5': 0.2691705506628517, 'HR@5': 0.36856142690448407}","{'NDCG@5': 0.24013316904536897, 'HR@5': 0.33103178738926525}","{'NDCG@5': 0.2120368975701773, 'HR@5': 0.297371518242448}","{'NDCG@5': 0.18775202403864283, 'HR@5': 0.26546752519596867}","{'NDCG@5': 0.16379184080666595, 'HR@5': 0.23883149757132108}","{'NDCG@5': 0.13403298433887056, 'HR@5': 0.19854094225131247}","{'NDCG@5': 0.10263976987057524, 'HR@5': 0.15433360588716272}"
"{'NDCG@5': 0.3604127579839654, 'HR@5': 0.47269087789533887}","{'NDCG@5': 0.3350477251312447, 'HR@5': 0.44741966893865626}","{'NDCG@5': 0.30482246601597596, 'HR@5': 0.41732283464566927}","{'NDCG@5': 0.26984885379042745, 'HR@5': 0.3688948158026338}","{'NDCG@5': 0.2400707273842631, 'HR@5': 0.33272537780093797}","{'NDCG@5': 0.2137418256089495, 'HR@5': 0.3003138485680659}","{'NDCG@5': 0.18810767597510922, 'HR@5': 0.26546752519596867}","{'NDCG@5': 0.1644228108560532, 'HR@5': 0.24019976739413013}","{'NDCG@5': 0.1348188578286159, 'HR@5': 0.1996318265493966}","{'NDCG@5': 0.10246457889425659, 'HR@5': 0.15385663668574542}"
"{'NDCG@5': 0.3619622786003916, 'HR@5': 0.47469259365170147}","{'NDCG@5': 0.3372808484288397, 'HR@5': 0.44936708860759494}","{'NDCG@5': 0.30522349979181745, 'HR@5': 0.41732283464566927}","{'NDCG@5': 0.2700612637109832, 'HR@5': 0.37039506584430737}","{'NDCG@5': 0.2412411317928732, 'HR@5': 0.33350703491401773}","{'NDCG@5': 0.2134988037172131, 'HR@5': 0.2994311494703805}","{'NDCG@5': 0.18870171206270084, 'HR@5': 0.2652575587905935}","{'NDCG@5': 0.16484675890948405, 'HR@5': 0.2396524594650065}","{'NDCG@5': 0.13446034934841314, 'HR@5': 0.1988136633258335}","{'NDCG@5': 0.102909460867841, 'HR@5': 0.15487871354592533}"
"{'NDCG@5': 0.35986171174974363, 'HR@5': 0.47297683728910495}","{'NDCG@5': 0.3375401394865925, 'HR@5': 0.45034079844206426}","{'NDCG@5': 0.30732535565649705, 'HR@5': 0.418534221683828}","{'NDCG@5': 0.2718381390941826, 'HR@5': 0.3730621770295049}","{'NDCG@5': 0.24184721234825615, 'HR@5': 0.3341584158415842}","{'NDCG@5': 0.21433717239142733, 'HR@5': 0.3003138485680659}","{'NDCG@5': 0.18931413870633504, 'HR@5': 0.2668673012318029}","{'NDCG@5': 0.16461525023240195, 'HR@5': 0.23931039200930423}","{'NDCG@5': 0.13485989175578564, 'HR@5': 0.1988136633258335}","{'NDCG@5': 0.10346043877122323, 'HR@5': 0.15556009811937857}"
"{'NDCG@5': 0.36110817293373937, 'HR@5': 0.4724049185015728}","{'NDCG@5': 0.3381707475625428, 'HR@5': 0.4488802336903603}","{'NDCG@5': 0.30805923976713845, 'HR@5': 0.4197456087219867}","{'NDCG@5': 0.27166639387874497, 'HR@5': 0.3725620936822804}","{'NDCG@5': 0.24081607219151588, 'HR@5': 0.3320739968733715}","{'NDCG@5': 0.21445611807425416, 'HR@5': 0.3003138485680659}","{'NDCG@5': 0.18970918722830185, 'HR@5': 0.2668673012318029}","{'NDCG@5': 0.1647278712240237, 'HR@5': 0.23896832455360198}","{'NDCG@5': 0.1352031317158591, 'HR@5': 0.1991545646689848}","{'NDCG@5': 0.10373981765431686, 'HR@5': 0.15590079040610522}"
"{'NDCG@5': 0.36157827187286723, 'HR@5': 0.4712610809265084}","{'NDCG@5': 0.3377428742104334, 'HR@5': 0.4476630963972736}","{'NDCG@5': 0.3078488221255342, 'HR@5': 0.4175247324853624}","{'NDCG@5': 0.2730496663721606, 'HR@5': 0.37356226037672946}","{'NDCG@5': 0.2418727865012074, 'HR@5': 0.33324648254299116}","{'NDCG@5': 0.21448446085769157, 'HR@5': 0.3006080816006277}","{'NDCG@5': 0.1900480924479419, 'HR@5': 0.2677071668533035}","{'NDCG@5': 0.1651090469983147, 'HR@5': 0.23917356502702333}","{'NDCG@5': 0.13500444167874237, 'HR@5': 0.19874548305720324}","{'NDCG@5': 0.10330078477963667, 'HR@5': 0.15467429817388934}"
"{'NDCG@5': 0.3619468612052757, 'HR@5': 0.4715470403202745}","{'NDCG@5': 0.33700193028970715, 'HR@5': 0.4481499513145083}","{'NDCG@5': 0.30924550025549974, 'HR@5': 0.4199475065616798}","{'NDCG@5': 0.2728182792559823, 'HR@5': 0.3728954825804301}","{'NDCG@5': 0.242262905152987, 'HR@5': 0.33402813965607087}","{'NDCG@5': 0.21442302085600637, 'HR@5': 0.3005100039231071}","{'NDCG@5': 0.19034240094818367, 'HR@5': 0.2679171332586786}","{'NDCG@5': 0.16578045467337046, 'HR@5': 0.24033659437641103}","{'NDCG@5': 0.13455032297029199, 'HR@5': 0.19874548305720324}","{'NDCG@5': 0.10357930881047817, 'HR@5': 0.1553556827473426}"
"{'NDCG@5': 0.3624208422654448, 'HR@5': 0.4735487560766371}","{'NDCG@5': 0.33662441263462667, 'HR@5': 0.4496105160662123}","{'NDCG@5': 0.30819942081741464, 'HR@5': 0.4201494044013729}","{'NDCG@5': 0.27291100542388347, 'HR@5': 0.3733955659276546}","{'NDCG@5': 0.24304812296717962, 'HR@5': 0.33637311099531003}","{'NDCG@5': 0.2152065892838406, 'HR@5': 0.3009023146331895}","{'NDCG@5': 0.19037398487256682, 'HR@5': 0.26826707726763716}","{'NDCG@5': 0.1664425466764098, 'HR@5': 0.24177327769036053}","{'NDCG@5': 0.1354520635603689, 'HR@5': 0.20106361219063204}","{'NDCG@5': 0.10383571346801591, 'HR@5': 0.15624148269283183}"
"{'NDCG@5': 0.36284330876069226, 'HR@5': 0.47097512153274235}","{'NDCG@5': 0.3368794814448535, 'HR@5': 0.4508276533592989}","{'NDCG@5': 0.3093441929209453, 'HR@5': 0.4211588935998385}","{'NDCG@5': 0.2738086625885441, 'HR@5': 0.3748958159693282}","{'NDCG@5': 0.24240205807942483, 'HR@5': 0.33441896821261075}","{'NDCG@5': 0.21640175154924404, 'HR@5': 0.3031581012161632}","{'NDCG@5': 0.1913497423366702, 'HR@5': 0.26952687569988804}","{'NDCG@5': 0.16625540107146675, 'HR@5': 0.24245741260176507}","{'NDCG@5': 0.13556058070592653, 'HR@5': 0.2006545305788505}","{'NDCG@5': 0.10376341246045807, 'HR@5': 0.15474243663123466}"
"{'NDCG@5': 0.36306471180280725, 'HR@5': 0.4724049185015728}","{'NDCG@5': 0.3395838848272779, 'HR@5': 0.45204479065238556}","{'NDCG@5': 0.3094559852795238, 'HR@5': 0.41934181304260043}","{'NDCG@5': 0.2743759852615583, 'HR@5': 0.376229371561927}","{'NDCG@5': 0.2431953143873516, 'HR@5': 0.33520062532569045}","{'NDCG@5': 0.2162073402002511, 'HR@5': 0.302961945861122}","{'NDCG@5': 0.19181368841724047, 'HR@5': 0.26952687569988804}","{'NDCG@5': 0.1669093637485621, 'HR@5': 0.24273106656632687}","{'NDCG@5': 0.1356212175088171, 'HR@5': 0.20004090816117814}","{'NDCG@5': 0.10348028790387608, 'HR@5': 0.15433360588716272}"
"{'NDCG@5': 0.36397645909721343, 'HR@5': 0.47297683728910495}","{'NDCG@5': 0.34101012747964016, 'HR@5': 0.4527750730282376}","{'NDCG@5': 0.310365827895646, 'HR@5': 0.4211588935998385}","{'NDCG@5': 0.27518139785925955, 'HR@5': 0.3770628438073012}","{'NDCG@5': 0.2430425243961448, 'HR@5': 0.334549244398124}","{'NDCG@5': 0.21755782297418394, 'HR@5': 0.30482542173401334}","{'NDCG@5': 0.19201927275822248, 'HR@5': 0.27022676371780513}","{'NDCG@5': 0.16707673901623157, 'HR@5': 0.24191010467264146}","{'NDCG@5': 0.13607049010052696, 'HR@5': 0.20119997272789256}","{'NDCG@5': 0.10375026714095295, 'HR@5': 0.154606159716544}"
"{'NDCG@5': 0.3664330257992636, 'HR@5': 0.4741206748641693}","{'NDCG@5': 0.34078528397752156, 'HR@5': 0.4515579357351509}","{'NDCG@5': 0.3089663261631218, 'HR@5': 0.4195437108822936}","{'NDCG@5': 0.27385361661723623, 'HR@5': 0.37539589931655276}","{'NDCG@5': 0.24262091425842267, 'HR@5': 0.33389786347055755}","{'NDCG@5': 0.21703943103155707, 'HR@5': 0.3043350333464104}","{'NDCG@5': 0.19174247520278875, 'HR@5': 0.26973684210526316}","{'NDCG@5': 0.16718846168607343, 'HR@5': 0.2419785181637819}","{'NDCG@5': 0.13611406657382125, 'HR@5': 0.20044998977295972}","{'NDCG@5': 0.10449399230978633, 'HR@5': 0.15549195966203325}"
"{'NDCG@5': 0.36580052268256497, 'HR@5': 0.4738347154704032}","{'NDCG@5': 0.3411068864526683, 'HR@5': 0.4542356377799416}","{'NDCG@5': 0.3100560985669789, 'HR@5': 0.4201494044013729}","{'NDCG@5': 0.2739288279421404, 'HR@5': 0.37672945490915155}","{'NDCG@5': 0.24218653996476278, 'HR@5': 0.3337675872850443}","{'NDCG@5': 0.2174094105928479, 'HR@5': 0.3043350333464104}","{'NDCG@5': 0.1922705830154736, 'HR@5': 0.2700867861142217}","{'NDCG@5': 0.1671924823545912, 'HR@5': 0.2419785181637819}","{'NDCG@5': 0.13622121156102288, 'HR@5': 0.20092725165337152}","{'NDCG@5': 0.10490704519584872, 'HR@5': 0.15624148269283183}"
"{'NDCG@5': 0.36671849112592275, 'HR@5': 0.4755504718329997}","{'NDCG@5': 0.34250488903874055, 'HR@5': 0.4542356377799416}","{'NDCG@5': 0.31107370597119977, 'HR@5': 0.4215626892792247}","{'NDCG@5': 0.27488337378478533, 'HR@5': 0.37606267711285213}","{'NDCG@5': 0.24341340129660696, 'HR@5': 0.3358520062532569}","{'NDCG@5': 0.2175624784791621, 'HR@5': 0.30453118870145157}","{'NDCG@5': 0.19232081378758137, 'HR@5': 0.2700867861142217}","{'NDCG@5': 0.16767114520341647, 'HR@5': 0.24204693165492236}","{'NDCG@5': 0.1364922328065053, 'HR@5': 0.20140451353378333}","{'NDCG@5': 0.1047441255594415, 'HR@5': 0.1558326519487599}"
"{'NDCG@5': 0.3656912342478761, 'HR@5': 0.4741206748641693}","{'NDCG@5': 0.3419331372359703, 'HR@5': 0.4542356377799416}","{'NDCG@5': 0.31198319448331063, 'HR@5': 0.4229759741570765}","{'NDCG@5': 0.273261513136523, 'HR@5': 0.37456242707117854}","{'NDCG@5': 0.24366992900695789, 'HR@5': 0.33520062532569045}","{'NDCG@5': 0.217388912451492, 'HR@5': 0.3043350333464104}","{'NDCG@5': 0.1921106849976644, 'HR@5': 0.26966685330347145}","{'NDCG@5': 0.167952467704238, 'HR@5': 0.24266265307518642}","{'NDCG@5': 0.13555556653575887, 'HR@5': 0.19956364628076634}","{'NDCG@5': 0.10481243476021046, 'HR@5': 0.15576451349141454}"
"{'NDCG@5': 0.36535089653974334, 'HR@5': 0.4744066342579354}","{'NDCG@5': 0.3407546127873177, 'HR@5': 0.4544790652385589}","{'NDCG@5': 0.3123962028725971, 'HR@5': 0.4243892590349283}","{'NDCG@5': 0.2741800364921641, 'HR@5': 0.37672945490915155}","{'NDCG@5': 0.24376882834740596, 'HR@5': 0.3362428348097968}","{'NDCG@5': 0.2179071349401494, 'HR@5': 0.30610043154178107}","{'NDCG@5': 0.1926571327082586, 'HR@5': 0.2720464725643897}","{'NDCG@5': 0.16805598324336773, 'HR@5': 0.2419785181637819}","{'NDCG@5': 0.1364308836988617, 'HR@5': 0.2014726938024136}","{'NDCG@5': 0.10457482925669757, 'HR@5': 0.15556009811937857}"
"{'NDCG@5': 0.3642959625700706, 'HR@5': 0.47097512153274235}","{'NDCG@5': 0.34079584583247574, 'HR@5': 0.45472249269717624}","{'NDCG@5': 0.31211468443257684, 'HR@5': 0.42640823743185946}","{'NDCG@5': 0.27389166607832494, 'HR@5': 0.3758959826637773}","{'NDCG@5': 0.24428206528613924, 'HR@5': 0.33728504429390305}","{'NDCG@5': 0.21852187593823302, 'HR@5': 0.30688505296194585}","{'NDCG@5': 0.19179591991178552, 'HR@5': 0.27071668533034715}","{'NDCG@5': 0.1683547754082754, 'HR@5': 0.24245741260176507}","{'NDCG@5': 0.1368089054465638, 'HR@5': 0.20174541487693462}","{'NDCG@5': 0.10496662995164739, 'HR@5': 0.1558326519487599}"
"{'NDCG@5': 0.36601140176870206, 'HR@5': 0.4721189591078067}","{'NDCG@5': 0.34230300899403676, 'HR@5': 0.4554527750730282}","{'NDCG@5': 0.3111810121933723, 'HR@5': 0.4243892590349283}","{'NDCG@5': 0.27395211244327927, 'HR@5': 0.3770628438073012}","{'NDCG@5': 0.24476793928673313, 'HR@5': 0.3376758728504429}","{'NDCG@5': 0.2190701424993738, 'HR@5': 0.30727736367202824}","{'NDCG@5': 0.19197373854270408, 'HR@5': 0.26952687569988804}","{'NDCG@5': 0.16825568305044658, 'HR@5': 0.24245741260176507}","{'NDCG@5': 0.1374411522209816, 'HR@5': 0.20283629917501875}","{'NDCG@5': 0.10486861641849912, 'HR@5': 0.15556009811937857}"
"{'NDCG@5': 0.36706203215910027, 'HR@5': 0.4758364312267658}","{'NDCG@5': 0.3431795263898495, 'HR@5': 0.45569620253164556}","{'NDCG@5': 0.3108242071990627, 'HR@5': 0.4251968503937008}","{'NDCG@5': 0.2735784887099115, 'HR@5': 0.3748958159693282}","{'NDCG@5': 0.2452006087034442, 'HR@5': 0.3380667014069828}","{'NDCG@5': 0.21968542714393716, 'HR@5': 0.3084542958022754}","{'NDCG@5': 0.19270394630537588, 'HR@5': 0.2701567749160134}","{'NDCG@5': 0.1679053803619363, 'HR@5': 0.24102072928781557}","{'NDCG@5': 0.13714403146445134, 'HR@5': 0.20133633326515307}","{'NDCG@5': 0.10511088368160464, 'HR@5': 0.15596892886345054}"
"{'NDCG@5': 0.36949694573119596, 'HR@5': 0.47698026880183014}","{'NDCG@5': 0.34284564727549316, 'HR@5': 0.45496592015579357}","{'NDCG@5': 0.3122807465033447, 'HR@5': 0.42479305471431456}","{'NDCG@5': 0.27344225042660114, 'HR@5': 0.3752292048674779}","{'NDCG@5': 0.24500126065544595, 'HR@5': 0.3371547681083898}","{'NDCG@5': 0.21888530948337523, 'HR@5': 0.30717928599450767}","{'NDCG@5': 0.19359982112889207, 'HR@5': 0.27176651735722285}","{'NDCG@5': 0.16756721170624667, 'HR@5': 0.24088390230553466}","{'NDCG@5': 0.13673911879565326, 'HR@5': 0.20038180950432943}","{'NDCG@5': 0.10568841635687311, 'HR@5': 0.1571954210956664}"
