user_id	item_id	time
518	3451	1211932800
2208	3452	1211932800
2938	3435	1211932800
3275	3452	1211932800
3453	3435	1211932800
3453	3452	1211932800
3476	3452	1211932800
3693	3435	1211932800
3693	3451	1211932800
3985	3451	1211932800
3985	3452	1211932800
4095	3451	1211932800
4698	665	1211932800
4907	3435	1211932800
5264	3435	1211932800
5542	3451	1211932800
5542	4595	1211932800
5637	3452	1211932800
6415	4595	1211932800
7127	3435	1211932800
7193	1300	1211932800
7318	3435	1211932800
8606	3452	1211932800
8649	3435	1211932800
8768	3451	1211932800
9078	3435	1211932800
9206	2248	1211932800
9206	3435	1211932800
9272	3451	1211932800
9286	3435	1211932800
9286	3452	1211932800
9747	3435	1211932800
10403	3451	1211932800
10508	2475	1211932800
10884	3435	1211932800
10884	3451	1211932800
11386	3435	1211932800
11411	3451	1211932800
11411	3452	1211932800
11871	3452	1211932800
11885	3452	1211932800
13219	3451	1211932800
13624	3435	1211932800
13683	3435	1211932800
14341	3435	1211932800
14341	3452	1211932800
42	1307	1212019200
451	3435	1212019200
460	3435	1212019200
460	3451	1212019200
1544	3451	1212019200
1911	3451	1212019200
2821	4595	1212019200
3784	3451	1212019200
4063	4595	1212019200
5338	3435	1212019200
5503	3435	1212019200
5735	3451	1212019200
6814	3435	1212019200
6814	3451	1212019200
7127	3451	1212019200
7293	3435	1212019200
7773	3451	1212019200
8260	3452	1212019200
8568	3435	1212019200
9041	3435	1212019200
9659	3451	1212019200
9953	3451	1212019200
10170	3020	1212019200
10274	3435	1212019200
10440	3451	1212019200
10568	3451	1212019200
11550	2981	1212019200
11706	2274	1212019200
13535	3451	1212019200
13726	3435	1212019200
14151	3435	1212019200
14538	2248	1212019200
14538	3451	1212019200
4698	567	1212105600
6327	3294	1212105600
7209	3451	1212105600
7818	4595	1212105600
8825	3435	1212105600
8825	3452	1212105600
9240	3451	1212105600
9864	3452	1212105600
13094	2078	1212105600
13094	3408	1212105600
13852	3435	1212105600
13879	3435	1212105600
14369	3452	1212105600
38	2244	1212192000
790	4595	1212192000
801	3452	1212192000
1480	3435	1212192000
1906	3451	1212192000
4058	1511	1212192000
4063	3451	1212192000
6066	3435	1212192000
6229	3435	1212192000
6289	3272	1212192000
7288	3452	1212192000
8573	2248	1212192000
8643	3435	1212192000
8951	3435	1212192000
8951	3452	1212192000
10170	840	1212192000
10170	851	1212192000
13023	818	1212192000
13813	3435	1212192000
14581	1721	1212192000
14629	3435	1212192000
254	737	1212278400
786	513	1212278400
786	3268	1212278400
3204	3435	1212278400
5343	3451	1212278400
7537	3526	1212278400
8822	3452	1212278400
10170	811	1212278400
10403	3331	1212278400
10403	4595	1212278400
12477	3435	1212278400
12477	4595	1212278400
14091	838	1212278400
14091	2248	1212278400
3164	3576	1212364800
4233	1816	1212364800
6827	376	1212364800
9837	3451	1212364800
10007	3451	1212364800
10007	4595	1212364800
12437	893	1212364800
12437	1749	1212364800
12437	3345	1212364800
12437	3502	1212364800
13094	3452	1212364800
14352	2556	1212364800
14549	4595	1212364800
2146	334	1212451200
4307	3435	1212451200
6689	3435	1212451200
7084	3331	1212451200
7566	1391	1212451200
9061	2283	1212451200
10170	3429	1212451200
10933	3435	1212451200
12622	2635	1212451200
12870	3451	1212451200
12870	3452	1212451200
973	3435	1212537600
1419	2635	1212537600
1419	3451	1212537600
4095	4595	1212537600
4974	3435	1212537600
5784	537	1212537600
6219	1073	1212537600
9007	3452	1212537600
9263	502	1212537600
9535	4595	1212537600
12591	3452	1212537600
1225	4595	1212624000
2378	990	1212624000
2861	3452	1212624000
3784	3435	1212624000
6533	3452	1212624000
7773	748	1212624000
7912	876	1212624000
8851	866	1212624000
9007	3435	1212624000
10036	3435	1212624000
10145	3451	1212624000
10872	983	1212624000
11751	3451	1212624000
14345	358	1212624000
14435	3435	1212624000
790	2774	1212710400
2880	3435	1212710400
6775	657	1212710400
7145	164	1212710400
8851	2541	1212710400
9148	3452	1212710400
10170	117	1212710400
11870	3435	1212710400
4727	3435	1212796800
6822	3435	1212796800
7818	276	1212796800
8907	1555	1212796800
10310	3044	1212796800
11870	1543	1212796800
11870	2248	1212796800
12400	1827	1212796800
14069	1872	1212796800
455	4595	1212883200
693	2635	1212883200
1967	3435	1212883200
2597	1532	1212883200
2821	3331	1212883200
7172	3451	1212883200
7172	3452	1212883200
9659	3435	1212883200
13861	3435	1212883200
13861	3451	1212883200
858	1992	1212969600
973	3451	1212969600
2245	3451	1212969600
3482	2248	1212969600
4991	957	1212969600
8517	888	1212969600
8822	4595	1212969600
11261	3452	1212969600
57	1517	1213056000
1711	3175	1213056000
8972	1338	1213056000
11418	4595	1213056000
1141	1391	1213142400
1202	537	1213142400
10145	3452	1213142400
38	2564	1213228800
800	2496	1213228800
3042	3406	1213228800
4161	3451	1213228800
8160	2483	1213228800
9651	3435	1213228800
10027	3452	1213228800
4732	1560	1213315200
7794	2635	1213315200
11751	3435	1213315200
12059	575	1213315200
14537	1425	1213315200
3599	3452	1213401600
10170	1982	1213401600
12246	1796	1213401600
6403	817	1213488000
13234	2635	1213488000
3275	3435	1213574400
4831	3451	1213574400
8528	3435	1213574400
9416	3435	1213574400
9416	3452	1213574400
14026	559	1213574400
1257	517	1213660800
5276	1978	1213660800
10299	535	1213660800
13393	1285	1213660800
14549	3435	1213660800
30	3435	1213747200
30	3451	1213747200
2746	794	1213747200
5045	169	1213747200
6522	916	1213747200
9234	2635	1213747200
9570	373	1213747200
12125	3451	1213747200
38	405	1213833600
1472	2526	1213833600
2190	3452	1213833600
2236	2248	1213833600
2236	2635	1213833600
2466	943	1213833600
3108	3451	1213833600
3836	958	1213833600
3836	965	1213833600
4264	3451	1213833600
5289	495	1213833600
5800	3435	1213833600
7237	4595	1213833600
8505	3435	1213833600
9225	762	1213833600
9365	297	1213833600
9907	3452	1213833600
10160	779	1213833600
10170	332	1213833600
11186	3435	1213833600
11263	3451	1213833600
11273	4595	1213833600
11871	2248	1213833600
13541	1073	1213833600
14228	2635	1213833600
14569	3435	1213833600
14569	3452	1213833600
451	3451	1213920000
757	2001	1213920000
8073	189	1213920000
11018	2938	1213920000
11811	4595	1213920000
564	1152	1214006400
564	1367	1214006400
2158	499	1214006400
5923	627	1214006400
6141	3334	1214006400
7545	2989	1214006400
7912	1391	1214006400
8427	3452	1214006400
12367	2635	1214006400
12956	965	1214006400
1722	3127	1214092800
4369	849	1214092800
5641	1531	1214092800
9132	874	1214092800
9425	2280	1214092800
9425	2286	1214092800
9425	3534	1214092800
9425	3580	1214092800
12797	3394	1214092800
13571	125	1214092800
505	2053	1214179200
1153	2248	1214179200
2176	3455	1214179200
2183	650	1214179200
3398	3455	1214179200
3693	3455	1214179200
5646	2356	1214179200
7760	1978	1214179200
9747	3455	1214179200
10170	46	1214179200
12699	3455	1214179200
13535	3455	1214179200
13619	2982	1214179200
1832	3455	1214265600
2286	2550	1214265600
3204	3455	1214265600
4555	1710	1214265600
7667	3455	1214265600
9467	532	1214265600
11261	3455	1214265600
12033	158	1214265600
12367	3455	1214265600
13094	3455	1214265600
13318	3455	1214265600
13527	3455	1214265600
13640	3451	1214265600
14341	3455	1214265600
38	2302	1214352000
4397	3455	1214352000
5287	3455	1214352000
5498	2761	1214352000
6424	2972	1214352000
8172	3455	1214352000
9007	3455	1214352000
9175	3452	1214352000
9263	1359	1214352000
9907	3455	1214352000
10430	3455	1214352000
10519	3268	1214352000
11012	3455	1214352000
12404	3088	1214352000
13066	2248	1214352000
13066	3400	1214352000
13759	3455	1214352000
14538	3455	1214352000
167	3455	1214438400
1153	3452	1214438400
1906	3455	1214438400
2056	3452	1214438400
2056	4595	1214438400
2422	3455	1214438400
2790	4595	1214438400
4847	927	1214438400
5542	3455	1214438400
8143	3455	1214438400
8426	3455	1214438400
8520	3435	1214438400
9272	3455	1214438400
10170	1127	1214438400
11169	3455	1214438400
11871	3455	1214438400
14629	3455	1214438400
5735	3455	1214524800
5776	3455	1214524800
7595	3455	1214524800
12070	1229	1214524800
5588	128	1214611200
8708	4655	1214611200
14476	1394	1214611200
917	3455	1214697600
5082	3200	1214697600
9078	1163	1214697600
40	3455	1214784000
460	3455	1214784000
1419	3455	1214784000
3112	3455	1214784000
4547	3455	1214784000
5638	3455	1214784000
6415	3455	1214784000
6700	3455	1214784000
11194	3090	1214784000
12487	61	1214784000
13192	3455	1214784000
2005	3455	1214870400
2056	3455	1214870400
6084	1496	1214870400
6274	64	1214870400
6618	3455	1214870400
7288	3455	1214870400
8372	1454	1214870400
9286	3455	1214870400
9416	3455	1214870400
10170	265	1214870400
10403	3455	1214870400
12204	3455	1214870400
12477	3455	1214870400
12914	3260	1214870400
12956	3455	1214870400
13784	3455	1214870400
14369	3455	1214870400
518	3455	1214956800
4369	3455	1214956800
5338	3455	1214956800
5735	2364	1214956800
8437	838	1214956800
9479	2196	1214956800
10170	4365	1214956800
10581	3455	1214956800
13094	2029	1214956800
13318	2323	1214956800
14082	29	1214956800
4582	3373	1215043200
7303	3455	1215043200
9666	1830	1215043200
14284	3455	1215043200
14535	1434	1215043200
700	755	1215129600
4639	3455	1215129600
9527	3455	1215129600
10251	3451	1215129600
12744	3455	1215129600
5503	4595	1215216000
5767	838	1215216000
7172	3455	1215216000
8960	3455	1215216000
9148	3455	1215216000
14569	3455	1215216000
2927	1391	1215302400
6052	1171	1215302400
9077	3477	1215302400
9225	1268	1215302400
10145	3455	1215302400
11340	1015	1215302400
11411	3455	1215302400
13135	1284	1215302400
13861	965	1215302400
8437	416	1215388800
378	4595	1215475200
776	3455	1215475200
1031	1308	1215475200
4047	600	1215475200
7613	3058	1215475200
8773	1772	1215475200
11194	693	1215475200
12013	3371	1215475200
13094	326	1215475200
1211	3164	1215561600
11825	2182	1215561600
13453	1317	1215561600
13453	1319	1215561600
38	2713	1215648000
2286	1847	1215648000
3226	3067	1215648000
3291	2024	1215648000
6084	2080	1215648000
6270	3455	1215648000
6822	4595	1215648000
6893	2917	1215648000
6893	3435	1215648000
6926	3435	1215648000
8825	3455	1215648000
6328	3097	1215734400
9240	3455	1215734400
10884	3455	1215734400
5410	881	1215820800
5446	373	1215820800
6450	983	1215820800
11847	2635	1215820800
13094	507	1215820800
13094	508	1215820800
13094	618	1215820800
13094	2982	1215820800
13094	3393	1215820800
13094	3451	1215820800
3437	1394	1215907200
9642	3514	1215907200
9643	3455	1215907200
9711	1735	1215907200
12792	1404	1215907200
13094	456	1215907200
13726	1893	1215907200
6017	1531	1215993600
7012	1394	1215993600
7318	3455	1215993600
8610	1527	1215993600
8795	3183	1215993600
8951	3455	1215993600
11930	2024	1215993600
3452	3435	1216080000
973	3455	1216166400
9659	3455	1216166400
13679	1675	1216166400
38	436	1216252800
38	1978	1216252800
38	3373	1216252800
206	3455	1216252800
451	3455	1216252800
1785	3455	1216252800
2536	334	1216252800
7894	2935	1216252800
7895	1059	1216252800
9620	3455	1216252800
11263	3455	1216252800
12996	2550	1216252800
13047	944	1216252800
14549	3455	1216252800
2880	3455	1216339200
7912	329	1216339200
7912	2155	1216339200
10150	2635	1216339200
10473	1022	1216339200
10675	3455	1216339200
1400	3321	1216425600
1400	3584	1216425600
2378	1885	1216425600
3638	567	1216425600
6012	1511	1216425600
6049	668	1216425600
7537	1837	1216425600
7537	1865	1216425600
11658	2531	1216425600
13094	2358	1216425600
13311	1511	1216425600
5343	3435	1216512000
12125	3452	1216512000
12985	916	1216512000
12985	3208	1216512000
8831	780	1216598400
9405	1772	1216598400
10160	2988	1216598400
10160	3110	1216598400
13675	2358	1216598400
13732	893	1216598400
2005	3331	1216684800
5045	211	1216684800
6628	1639	1216684800
8430	2358	1216684800
9175	2358	1216684800
9850	3058	1216684800
11833	3452	1216684800
13079	1172	1216684800
13224	2918	1216684800
3502	2358	1216771200
5233	2358	1216771200
5542	3107	1216771200
6752	2715	1216771200
7837	1335	1216771200
12033	1285	1216771200
14302	2358	1216771200
2628	2358	1216857600
4445	2248	1216857600
7318	3331	1216857600
7556	2084	1216857600
8105	2358	1216857600
9272	3435	1216857600
12711	2358	1216857600
13440	3279	1216857600
886	2358	1216944000
8610	693	1216944000
9666	3534	1216944000
11118	2358	1216944000
12842	1712	1216944000
13527	2358	1216944000
1928	1957	1217030400
1928	2983	1217030400
5243	2229	1217030400
6084	2161	1217030400
6084	2342	1217030400
7209	736	1217030400
7537	2530	1217030400
8652	3072	1217030400
12229	1447	1217030400
13027	2078	1217030400
13427	2358	1217030400
1544	3331	1217116800
5820	892	1217116800
8329	2626	1217116800
10001	577	1217116800
11214	554	1217116800
6609	1790	1217203200
8808	2635	1217203200
9666	3060	1217203200
596	2358	1217289600
3704	502	1217289600
5750	4595	1217289600
5844	2358	1217289600
6084	878	1217289600
6084	1068	1217289600
6084	3016	1217289600
6084	3112	1217289600
8184	2496	1217289600
9073	2358	1217289600
9468	1830	1217289600
12424	3454	1217289600
13094	3400	1217289600
13683	2358	1217289600
596	1383	1217376000
657	2358	1217376000
887	2358	1217376000
2423	745	1217376000
3694	2358	1217376000
3868	2358	1217376000
6134	2358	1217376000
6914	2358	1217376000
8906	1010	1217376000
9042	2161	1217376000
9700	2358	1217376000
10621	962	1217376000
11146	2358	1217376000
11668	2358	1217376000
12770	2358	1217376000
13601	2358	1217376000
42	2358	1217462400
3812	2358	1217462400
4593	2358	1217462400
6306	2358	1217462400
8071	2358	1217462400
10367	1962	1217462400
11307	58	1217462400
596	1796	1217548800
1226	2358	1217548800
1511	1712	1217548800
3564	648	1217548800
6049	8	1217548800
9342	920	1217548800
10508	2358	1217548800
11943	1095	1217548800
1410	2358	1217635200
6606	2358	1217635200
6737	742	1217635200
7781	2358	1217635200
10948	3497	1217635200
12477	2358	1217635200
13861	2358	1217635200
300	1755	1217721600
4002	2286	1217721600
4568	2358	1217721600
11619	953	1217721600
12377	2358	1217721600
14039	2358	1217721600
2578	2526	1217808000
2755	1978	1217808000
6263	616	1217808000
6263	617	1217808000
7012	3160	1217808000
7861	2358	1217808000
10667	2358	1217808000
11715	2358	1217808000
13001	2358	1217808000
13318	1837	1217808000
13318	1893	1217808000
6021	2358	1217894400
9669	3455	1217894400
12684	2982	1217894400
13453	3219	1217894400
1303	1895	1217980800
5543	496	1217980800
8258	2358	1217980800
10152	1393	1217980800
111	2358	1218067200
482	41	1218067200
2166	2358	1218067200
5148	2358	1218067200
5252	365	1218067200
5252	374	1218067200
5252	1490	1218067200
9280	2024	1218067200
11309	1313	1218067200
13210	595	1218067200
282	2710	1218153600
1832	3331	1218153600
3395	522	1218153600
5120	1152	1218153600
5785	2358	1218153600
7444	2358	1218153600
3753	125	1218326400
8960	308	1218326400
11235	2713	1218326400
11248	1962	1218326400
12551	3331	1218326400
1427	2358	1218412800
3588	2358	1218412800
4011	1178	1218412800
10011	309	1218412800
12690	633	1218412800
13226	1978	1218412800
13226	2358	1218412800
5056	3331	1218499200
398	3478	1218585600
2969	2358	1218585600
4332	209	1218585600
4332	3512	1218585600
7581	2358	1218585600
8484	2707	1218585600
9667	2918	1218585600
9932	1440	1218585600
12310	2358	1218585600
13874	3025	1218585600
2549	1704	1218672000
3019	1282	1218672000
8665	1658	1218672000
14310	1639	1218672000
14310	2358	1218672000
7047	2713	1218758400
9083	892	1218758400
14584	769	1218758400
6949	742	1218844800
7328	1114	1218844800
12533	634	1218844800
731	798	1218931200
5542	3097	1218931200
7912	878	1218931200
10266	3054	1218931200
13295	1812	1218931200
4332	3293	1219017600
4332	3356	1219017600
7545	3171	1219017600
11290	2322	1219017600
11290	2909	1219017600
782	722	1219104000
6119	2215	1219104000
6533	3455	1219104000
13118	2358	1219190400
1042	2818	1219276800
3618	1276	1219276800
3768	2533	1219276800
5358	1735	1219276800
7012	3440	1219276800
9599	3054	1219276800
12523	3401	1219276800
12681	2358	1219276800
13053	488	1219276800
13282	2358	1219276800
13726	2358	1219276800
14228	2358	1219276800
1094	2358	1219363200
8285	872	1219363200
8872	1445	1219363200
9164	2746	1219363200
10851	2358	1219363200
12033	1297	1219363200
13874	2533	1219363200
3907	2038	1219449600
6609	2818	1219449600
14353	3219	1219449600
3361	442	1219536000
3361	3097	1219536000
4079	316	1219536000
4609	2112	1219536000
10609	2358	1219536000
2549	693	1219622400
3907	2818	1219622400
4555	1293	1219622400
4649	2279	1219622400
4649	2285	1219622400
5137	2818	1219622400
7293	3331	1219622400
8382	2319	1219622400
8382	2320	1219622400
10195	338	1219622400
10195	343	1219622400
10295	6	1219622400
10508	439	1219622400
12053	2533	1219622400
14608	2818	1219622400
386	2533	1219708800
462	2533	1219708800
4040	2533	1219708800
5056	2818	1219708800
6266	2818	1219708800
6926	2818	1219708800
7293	2533	1219708800
8139	2748	1219708800
9771	2818	1219708800
11668	2533	1219708800
13453	2533	1219708800
13535	2748	1219708800
14368	2533	1219708800
1141	2533	1219795200
2024	2818	1219795200
2378	2818	1219795200
2663	742	1219795200
3704	2818	1219795200
4192	2748	1219795200
6094	3279	1219795200
7012	2818	1219795200
7773	1461	1219795200
7912	1393	1219795200
8278	354	1219795200
8874	2748	1219795200
8988	2748	1219795200
9159	2748	1219795200
11200	2818	1219795200
11420	2533	1219795200
12301	2533	1219795200
13726	2818	1219795200
45	2818	1219881600
104	2533	1219881600
167	2748	1219881600
1464	2533	1219881600
1474	2533	1219881600
1785	2748	1219881600
2906	2748	1219881600
3888	2533	1219881600
5114	2533	1219881600
5454	2533	1219881600
5635	2533	1219881600
5941	2533	1219881600
6084	2358	1219881600
6084	2818	1219881600
6094	796	1219881600
6094	1934	1219881600
6094	1937	1219881600
6219	2533	1219881600
6289	2533	1219881600
6289	2818	1219881600
6609	2533	1219881600
7234	2748	1219881600
9571	2818	1219881600
9700	2818	1219881600
10508	2533	1219881600
10570	2533	1219881600
10903	975	1219881600
12683	2533	1219881600
12793	2533	1219881600
12956	2748	1219881600
13066	2533	1219881600
13234	2533	1219881600
13861	2533	1219881600
14151	2748	1219881600
14221	2748	1219881600
14292	2533	1219881600
14352	2748	1219881600
14352	2818	1219881600
14549	3331	1219881600
1111	2533	1219968000
1480	2818	1219968000
1841	2748	1219968000
1911	2533	1219968000
2005	2748	1219968000
2298	2533	1219968000
2993	701	1219968000
4747	2818	1219968000
6134	2533	1219968000
6822	2818	1219968000
7040	2533	1219968000
7293	1721	1219968000
8754	2533	1219968000
9154	2245	1219968000
9896	2748	1219968000
10425	2053	1219968000
10667	2533	1219968000
11248	2818	1219968000
11261	2818	1219968000
454	2818	1220054400
677	2533	1220054400
716	2533	1220054400
3437	2533	1220054400
4893	3103	1220054400
8105	2533	1220054400
8610	2445	1220054400
9600	2818	1220054400
9643	1008	1220054400
9881	2533	1220054400
10011	1087	1220054400
10440	2533	1220054400
11247	2818	1220054400
12750	247	1220054400
13879	2533	1220054400
1094	2748	1220140800
5562	2533	1220140800
5562	2818	1220140800
6150	3429	1220140800
9340	502	1220140800
9896	2818	1220140800
10910	1447	1220140800
11296	3127	1220140800
12012	3370	1220140800
12112	3725	1220140800
12293	2533	1220140800
12432	2533	1220140800
657	405	1220227200
2219	2533	1220227200
6631	2748	1220227200
8067	278	1220227200
267	742	1220313600
267	892	1220313600
267	1293	1220313600
386	2748	1220313600
886	2533	1220313600
3768	2748	1220313600
6094	3401	1220313600
8712	1728	1220313600
9214	3272	1220313600
9425	2748	1220313600
9425	2818	1220313600
10274	2748	1220313600
10274	2818	1220313600
10666	2533	1220313600
11970	2748	1220313600
12945	2818	1220313600
2549	2748	1220400000
2549	2818	1220400000
4369	2748	1220400000
4369	2818	1220400000
6460	2533	1220400000
8246	2533	1220400000
9286	2748	1220400000
9286	2818	1220400000
9315	2533	1220400000
10461	2748	1220400000
10856	2748	1220400000
13784	2533	1220400000
14337	2533	1220400000
1637	1013	1220486400
2286	2818	1220486400
2617	2533	1220486400
4072	2533	1220486400
13371	2748	1220486400
5349	1560	1220572800
5377	1585	1220572800
6094	3311	1220572800
10440	2748	1220572800
10440	2818	1220572800
10606	2533	1220572800
11064	2748	1220572800
12178	2533	1220572800
3437	2713	1220659200
3693	2748	1220659200
6715	2748	1220659200
6737	2748	1220659200
7878	2818	1220659200
8580	1122	1220659200
14310	2748	1220659200
547	2533	1220745600
2024	3272	1220745600
3453	2818	1220745600
8850	640	1220745600
11740	2533	1220745600
12523	2748	1220745600
12616	2533	1220745600
13824	1332	1220745600
14352	2276	1220745600
1991	2533	1220832000
2166	2748	1220832000
2821	2818	1220832000
5045	1087	1220832000
5238	2484	1220832000
8822	2818	1220832000
10274	1928	1220832000
10274	2083	1220832000
12444	2591	1220832000
12444	7618	1220832000
1979	788	1220918400
1979	1146	1220918400
5252	375	1220918400
5252	499	1220918400
5252	954	1220918400
5252	983	1220918400
7166	1001	1220918400
13318	35	1220918400
14581	1227	1220918400
7155	1427	1221004800
10401	2533	1221004800
14369	2818	1221004800
267	1558	1221091200
1464	624	1221091200
5045	214	1221091200
6541	3522	1221091200
9263	1360	1221091200
9671	1839	1221091200
11970	1978	1221091200
4291	2818	1221177600
5045	2818	1221177600
7588	2748	1221177600
8951	2533	1221177600
10508	420	1221177600
12864	2582	1221177600
267	241	1221264000
267	1802	1221264000
3106	335	1221264000
8284	872	1221264000
2961	2533	1221350400
3019	346	1221350400
4332	3241	1221350400
4793	2818	1221350400
7894	1676	1221350400
8347	1827	1221350400
8719	2533	1221350400
13525	2673	1221350400
57	1548	1221436800
2056	2818	1221436800
13316	793	1221436800
216	614	1221523200
4182	1721	1221523200
7829	2533	1221523200
8383	2533	1221523200
13995	2818	1221523200
14581	780	1221523200
3677	625	1221696000
4888	2533	1221696000
6225	2533	1221696000
7036	2818	1221696000
9042	345	1221696000
11196	1978	1221696000
12262	2818	1221696000
12325	1618	1221696000
14039	2818	1221696000
14089	2107	1221696000
14571	2533	1221696000
3439	1884	1221782400
13635	1339	1221782400
1509	1313	1221868800
4002	1403	1221868800
13869	1227	1221868800
14539	1482	1221868800
124	534	1221955200
386	2107	1221955200
1651	1039	1221955200
2929	3185	1221955200
5271	645	1221955200
8093	174	1221955200
9091	671	1221955200
10526	736	1221955200
13776	2533	1221955200
511	3185	1222041600
1180	3185	1222041600
2343	3185	1222041600
8430	3185	1222041600
11200	2107	1222041600
11458	3185	1222041600
11903	3185	1222041600
13627	3185	1222041600
13726	2580	1222041600
13995	3185	1222041600
45	2580	1222128000
168	3185	1222128000
4369	2107	1222128000
4518	2107	1222128000
5349	1601	1222128000
5409	2533	1222128000
9263	2639	1222128000
11715	3185	1222128000
13029	866	1222128000
116	3185	1222214400
596	2107	1222214400
692	3185	1222214400
887	3185	1222214400
1042	3185	1222214400
1046	1425	1222214400
1226	3185	1222214400
2813	2107	1222214400
2969	2107	1222214400
2999	3185	1222214400
4981	3185	1222214400
5133	3185	1222214400
5137	3185	1222214400
5233	2533	1222214400
5588	3185	1222214400
6460	3185	1222214400
6499	3185	1222214400
6892	2107	1222214400
7153	1353	1222214400
9074	3185	1222214400
9390	3185	1222214400
9603	3185	1222214400
9667	3185	1222214400
9876	3185	1222214400
10440	2107	1222214400
11389	2358	1222214400
13318	3185	1222214400
13535	2107	1222214400
14302	3185	1222214400
14503	2107	1222214400
14538	2107	1222214400
489	3185	1222300800
731	3185	1222300800
1991	2107	1222300800
2024	3185	1222300800
2166	2107	1222300800
2236	2107	1222300800
2286	749	1222300800
2286	758	1222300800
2286	1591	1222300800
2378	3185	1222300800
3437	2301	1222300800
3836	985	1222300800
3873	3185	1222300800
4893	3185	1222300800
5233	3185	1222300800
5538	3185	1222300800
6606	3185	1222300800
7012	3185	1222300800
7359	3185	1222300800
7537	3185	1222300800
7588	2107	1222300800
7773	3185	1222300800
7774	3185	1222300800
9395	3185	1222300800
9643	3185	1222300800
10672	3185	1222300800
10948	3185	1222300800
11064	2533	1222300800
11758	2025	1222300800
12013	3185	1222300800
12787	3185	1222300800
12996	1985	1222300800
13778	2818	1222300800
14081	3185	1222300800
369	3185	1222387200
677	2107	1222387200
3682	3185	1222387200
4649	3185	1222387200
14581	1099	1222387200
2286	2107	1222473600
3453	2107	1222473600
3638	2533	1222473600
4487	3185	1222473600
11464	751	1222473600
12367	3185	1222473600
13041	1059	1222473600
993	1224	1222560000
1928	749	1222560000
9361	2912	1222560000
10667	3185	1222560000
1296	405	1222646400
3437	1358	1222646400
4040	2107	1222646400
4307	2107	1222646400
10027	2107	1222646400
10877	3185	1222646400
14352	3185	1222646400
1092	3185	1222732800
6680	442	1222732800
8822	3185	1222732800
9632	1874	1222732800
10535	939	1222732800
11411	3185	1222732800
11871	2107	1222732800
2056	588	1222819200
2430	1718	1222819200
5562	3185	1222819200
6274	1444	1222819200
7208	559	1222819200
10144	3185	1222819200
10608	2775	1222819200
11870	3185	1222819200
2624	2107	1222905600
2906	2335	1222905600
3437	2347	1222905600
8437	2482	1222905600
1094	317	1222992000
1094	442	1222992000
1094	2107	1222992000
1094	3185	1222992000
1413	1541	1222992000
1559	841	1222992000
2651	2340	1222992000
3720	1004	1222992000
5349	1547	1222992000
7503	1377	1222992000
7537	2107	1222992000
8516	373	1222992000
8768	3185	1222992000
12424	3435	1222992000
12424	3455	1222992000
13616	3185	1222992000
14274	854	1222992000
3588	3185	1223078400
6437	3185	1223078400
7314	708	1223078400
7314	709	1223078400
10740	1181	1223078400
12996	2637	1223078400
12996	2787	1223078400
8971	2083	1223164800
2286	1999	1223251200
4072	3185	1223251200
6499	1108	1223251200
7894	2910	1223251200
7894	2914	1223251200
7894	2944	1223251200
10427	715	1223251200
10519	841	1223251200
10519	2044	1223251200
14310	276	1223251200
8508	3494	1223337600
13018	149	1223337600
14154	3027	1223337600
2933	3146	1223424000
3437	2771	1223424000
3437	3064	1223424000
4893	2107	1223424000
6289	2404	1223424000
9225	2298	1223424000
10758	3260	1223424000
13459	183	1223424000
14353	1049	1223424000
14353	1054	1223424000
5271	1490	1223510400
5542	3185	1223510400
10932	693	1223510400
14111	2583	1223510400
38	345	1223596800
2286	3114	1223596800
5252	484	1223596800
5252	485	1223596800
2821	3185	1223683200
12949	2563	1223683200
14569	2939	1223683200
3439	2641	1223769600
5782	965	1223769600
5032	567	1223856000
7414	2107	1223856000
9232	3476	1223856000
10195	1553	1223856000
11200	502	1223856000
13094	2044	1223856000
2286	1684	1223942400
4314	3330	1223942400
5293	68	1223942400
5933	1444	1223942400
7511	1227	1223942400
12194	3185	1223942400
1296	2530	1224028800
7625	178	1224028800
9974	884	1224028800
11941	924	1224028800
677	1872	1224115200
1988	2244	1224115200
5811	2745	1224115200
9700	3185	1224115200
14151	3455	1224115200
14352	1859	1224115200
14352	2107	1224115200
1153	2358	1224201600
5588	1807	1224201600
8437	2530	1224201600
9007	224	1224201600
10463	346	1224201600
11085	1085	1224201600
13260	2911	1224201600
500	1978	1224288000
3720	916	1224288000
4484	838	1224288000
7537	1589	1224288000
7537	1721	1224288000
7537	2024	1224288000
7537	2437	1224288000
9600	2930	1224288000
13260	2914	1224288000
13260	2939	1224288000
10283	3100	1224374400
1832	3185	1224460800
3437	1245	1224460800
3437	2963	1224460800
3869	3182	1224460800
4332	1989	1224460800
7734	2583	1224460800
9263	1450	1224460800
11652	2628	1224460800
13627	3104	1224460800
13683	3100	1224460800
13995	3182	1224460800
1865	3100	1224547200
3395	3104	1224547200
4119	3100	1224547200
4119	3104	1224547200
4512	3182	1224547200
7357	2935	1224547200
9159	3182	1224547200
12099	1496	1224547200
13535	3100	1224547200
14284	2748	1224547200
14284	3104	1224547200
786	1874	1224633600
1245	3104	1224633600
2516	3182	1224633600
2906	3100	1224633600
2906	3104	1224633600
3466	3182	1224633600
3482	3104	1224633600
4314	575	1224633600
7773	3104	1224633600
9024	3182	1224633600
10283	1265	1224633600
11624	3104	1224633600
12148	3182	1224633600
12952	3182	1224633600
13210	3104	1224633600
13351	3182	1224633600
13453	1561	1224633600
